Date,Stock1,Stock2,Stock3,Stock4,Stock5,Stock6,Stock7,Stock8,Stock9,Stock10,Stock11,Stock12,Stock13,Stock14,Stock15,Stock16,Stock17,Stock18,Stock19,Stock20,Stock21,Stock22,Stock23,Stock24,Stock25,Stock26,Stock27,Stock28,Stock29,Stock30,Stock31,Stock32,Stock33,Stock34,Stock35,Stock36,Stock37,Stock38,Stock39,Stock40,Stock41,Stock42,Stock43,Stock44,Stock45,Stock46,Stock47,Stock48,Stock49,Stock50,Stock51,Stock52,Stock53,Stock54,Stock55,Stock56,Stock57,Stock58,Stock59,Stock60,Returns
2015-07-09,Seat Pagine Gialle SpA,Meyer Burger Technology AG,Dexia SA,CGG SA,Promotora de Informaciones SA,Norske Skogindustrier ASA,Ophir Energy PLC,Petropavlovsk PLC,Premier Oil PLC,Singulus Technologies AG,Elekta AB,Saipem SpA,Tiscali SpA,Vedanta Resources PLC,BG Group Ltd,Puma SE,Kenmare Resources PLC,National Bank of Greece SA,Alcatel Lucent SA,Marfin Investment Group Holdings SA,Paysafe Group Ltd,Sopra Steria Group,Corp Financiera Alba SA,Arcandor AG,Titan Cement Co SA,REC Silicon ASA,Centamin PLC,Man Group PLC,BE Semiconductor Industries NV,Alpha Bank AE,CIMPOR Cimentos de Portugal SGPS SA,Sanoma OYJ,Reach PLC,Royal Imtech NV,Piraeus Bank SA,Konecranes OYJ,Delhaize Group SCA,Tullow Oil PLC,B&M European Value Retail SA,Galp Energia SGPS SA,Janus Henderson Group PLC,Premier Foods PLC,STMicroelectronics NV,Fingerprint Cards AB,Neopost SA,Swedish Orphan Biovitrum AB,Genel Energy Plc,AIB Group PLC,Johnston Press PLC,Norsk Hydro ASA,Glencore PLC,Ratos AB,Drax Group PLC,Evraz PLC,YIT OYJ,Hellenic Telecommunications Organization,SSP Group Plc,Ontex Group NV,D/S Norden A/S,Cairn Energy PLC,-0.05827836876629107
2015-07-20,Seat Pagine Gialle SpA,Meyer Burger Technology AG,CGG SA,Dexia SA,Norske Skogindustrier ASA,Promotora de Informaciones SA,Drax Group PLC,Petropavlovsk PLC,Ophir Energy PLC,Vedanta Resources PLC,Saipem SpA,Premier Oil PLC,Arcandor AG,Premier Foods PLC,Singulus Technologies AG,REC Silicon ASA,Tullow Oil PLC,BG Group Ltd,Kenmare Resources PLC,Sopra Steria Group,Alcatel Lucent SA,Centamin PLC,BE Semiconductor Industries NV,Marfin Investment Group Holdings SA,B&M European Value Retail SA,Puma SE,STMicroelectronics NV,Piraeus Bank SA,Elekta AB,YIT OYJ,Delhaize Group SCA,Man Group PLC,Tiscali SpA,Genel Energy Plc,Glencore PLC,Paysafe Group Ltd,KAZ Minerals PLC,National Bank of Greece SA,Titan Cement Co SA,Corp Financiera Alba SA,Alpha Bank AE,D/S Norden A/S,Cairn Energy PLC,CIMPOR Cimentos de Portugal SGPS SA,Galp Energia SGPS SA,Norsk Hydro ASA,Antofagasta PLC,Lonmin PLC,ALTICE EUROPE NV,Altice SA,Janus Henderson Group PLC,APERAM SA,AIB Group PLC,Neopost SA,STMicroelectronics NV.1,Konecranes OYJ,BP PLC,Johnston Press PLC,Evraz PLC,ITV PLC,0.061444007036043774
2015-07-29,Seat Pagine Gialle SpA,Meyer Burger Technology AG,Dexia SA,Arcandor AG,CGG SA,Norske Skogindustrier ASA,Promotora de Informaciones SA,Ophir Energy PLC,Drax Group PLC,Premier Oil PLC,Vedanta Resources PLC,Saipem SpA,Premier Foods PLC,Petropavlovsk PLC,BG Group Ltd,Paysafe Group Ltd,Man Group PLC,Elekta AB,Sopra Steria Group,Tiscali SpA,Tullow Oil PLC,Kenmare Resources PLC,Royal Imtech NV,Delhaize Group SCA,Alcatel Lucent SA,Glencore PLC,Piraeus Bank SA,Corp Financiera Alba SA,Marfin Investment Group Holdings SA,YIT OYJ,Singulus Technologies AG,REC Silicon ASA,BE Semiconductor Industries NV,ALTICE EUROPE NV,STMicroelectronics NV,Altice SA,National Bank of Greece SA,D/S Norden A/S,Evraz PLC,Centamin PLC,KAZ Minerals PLC,CIMPOR Cimentos de Portugal SGPS SA,Galp Energia SGPS SA,Antofagasta PLC,B&M European Value Retail SA,Janus Henderson Group PLC,APERAM SA,Cairn Energy PLC,Konecranes OYJ,Neopost SA,AIB Group PLC,Puma SE,Koninklijke DSM NV,Direct Line Insurance Group PLC,Società Cattolica di Assicurazioni SCRL,Norsk Hydro ASA,SIG PLC,Titan Cement Co SA,Alpha Bank AE,BP PLC,-0.06942913388627847
2015-08-07,Seat Pagine Gialle SpA,Meyer Burger Technology AG,Dexia SA,CGG SA,Norske Skogindustrier ASA,Arcandor AG,Royal Imtech NV,Ophir Energy PLC,Promotora de Informaciones SA,Vedanta Resources PLC,Premier Oil PLC,YIT OYJ,Premier Foods PLC,BE Semiconductor Industries NV,Petropavlovsk PLC,Saipem SpA,Kenmare Resources PLC,BG Group Ltd,Drax Group PLC,Man Group PLC,Evraz PLC,REC Silicon ASA,Tiscali SpA,Tullow Oil PLC,ALTICE EUROPE NV,Altice SA,Delhaize Group SCA,Glencore PLC,Paysafe Group Ltd,Sopra Steria Group,Elekta AB,Alcatel Lucent SA,Singulus Technologies AG,Corp Financiera Alba SA,STMicroelectronics NV,Piraeus Bank SA,National Bank of Greece SA,RCS MediaGroup SpA,KAZ Minerals PLC,ams AG,Cairn Energy PLC,D/S Norden A/S,Janus Henderson Group PLC,Galp Energia SGPS SA,AIB Group PLC,Antofagasta PLC,Neopost SA,Centamin PLC,B&M European Value Retail SA,Genel Energy Plc,Marfin Investment Group Holdings SA,APERAM SA,Koninklijke DSM NV,Konecranes OYJ,CIMPOR Cimentos de Portugal SGPS SA,Ratos AB,BHP Group PLC,STMicroelectronics NV.1,3i Group PLC,Alpha Bank AE,-0.07027306754371757
2015-08-18,Seat Pagine Gialle SpA,Meyer Burger Technology AG,Dexia SA,Arcandor AG,CGG SA,Ophir Energy PLC,Norske Skogindustrier ASA,Vedanta Resources PLC,Promotora de Informaciones SA,Premier Oil PLC,Petrofac Ltd,Drax Group PLC,BG Group Ltd,BE Semiconductor Industries NV,Saipem SpA,Premier Foods PLC,Sopra Steria Group,Man Group PLC,National Bank of Greece SA,Elekta AB,Evraz PLC,Petropavlovsk PLC,Delhaize Group SCA,ALTICE EUROPE NV,Singulus Technologies AG,Altice SA,Glencore PLC,Alcatel Lucent SA,Tullow Oil PLC,YIT OYJ,Kenmare Resources PLC,Cairn Energy PLC,Janus Henderson Group PLC,RCS MediaGroup SpA,Galp Energia SGPS SA,Corp Financiera Alba SA,Marfin Investment Group Holdings SA,KAZ Minerals PLC,STMicroelectronics NV,BHP Group PLC,REC Silicon ASA,D/S Norden A/S,Centamin PLC,B&M European Value Retail SA,Paysafe Group Ltd,Antofagasta PLC,Polski Koncern Naftowy ORLEN SA,Titan Cement Co SA,Piraeus Bank SA,Ontex Group NV,EI Group PLC,Neopost SA,Nokia OYJ,ams AG,Koninklijke DSM NV,Ratos AB,CIMPOR Cimentos de Portugal SGPS SA,Alpha Bank AE,Ladbrokes Coral Group Ltd,Konecranes OYJ,-0.03327683687705752
2015-08-27,Seat Pagine Gialle SpA,Meyer Burger Technology AG,Dexia SA,Ophir Energy PLC,Premier Oil PLC,CGG SA,Norske Skogindustrier ASA,Promotora de Informaciones SA,ALTICE EUROPE NV,Petrofac Ltd,Premier Foods PLC,BG Group Ltd,Drax Group PLC,BE Semiconductor Industries NV,Arcandor AG,Man Group PLC,Vedanta Resources PLC,Singulus Technologies AG,Altice SA,CIMPOR Cimentos de Portugal SGPS SA,Glencore PLC,Evraz PLC,Delhaize Group SCA,Elekta AB,REC Silicon ASA,Janus Henderson Group PLC,Saipem SpA,Cairn Energy PLC,YIT OYJ,Tullow Oil PLC,National Bank of Greece SA,RCS MediaGroup SpA,Alcatel Lucent SA,D/S Norden A/S,Genel Energy Plc,Polski Koncern Naftowy ORLEN SA,Sopra Steria Group,STMicroelectronics NV,Corp Financiera Alba SA,Galp Energia SGPS SA,Tesco PLC,Konecranes OYJ,Ontex Group NV,B&M European Value Retail SA,Ladbrokes Coral Group Ltd,Marfin Investment Group Holdings SA,Coca-Cola HBC AG,Wm Morrison Supermarkets PLC,BHP Group PLC,GN Store Nord A/S,Antofagasta PLC,3i Group PLC,EI Group PLC,Rio Tinto PLC,Kenmare Resources PLC,John Wood Group PLC,ams AG,OCI NV,Norsk Hydro ASA,Schroders PLC,-0.10351282358108378
2015-09-07,Seat Pagine Gialle SpA,Royal Imtech NV,Dexia SA,Premier Oil PLC,Betfair Group Ltd,Ophir Energy PLC,Meyer Burger Technology AG,Man Group PLC,Premier Foods PLC,Paddy Power Betfair PLC,Petrofac Ltd,Arcandor AG,Singulus Technologies AG,Saipem SpA,Tullow Oil PLC,Cairn Energy PLC,D/S Norden A/S,BG Group Ltd,Eurobank Ergasias SA,Polski Koncern Naftowy ORLEN SA,REC Silicon ASA,Fingerprint Cards AB,Centamin PLC,OCI NV,EI Group PLC,Genel Energy Plc,Magnora ASA,Paysafe Group Ltd,Altice SA,Promotora de Informaciones SA,Glencore PLC,Delhaize Group SCA,Drax Group PLC,Elekta AB,BE Semiconductor Industries NV,Coca-Cola HBC AG,Reach PLC,Tesco PLC,GAGFAH SA,FLSmidth & Co A/S,Stolt-Nielsen Ltd,Darty Ltd,Ontex Group NV,Nemetschek SE,Booker Group PLC,Corp Financiera Alba SA,Arnoldo Mondadori Editore SpA,Diebold Nixdorf AG,Alcatel Lucent SA,Mediclinic International PLC,Kingfisher PLC,Sopra Steria Group,Konecranes OYJ,Oxurion NV,BP PLC,Janus Henderson Group PLC,Norsk Hydro ASA,IMCD NV,Outotec OYJ,Micronas Semiconductor Holding AG,-0.0015479165152222796
2015-09-16,Royal Imtech NV,Dexia SA,Premier Foods PLC,National Bank of Greece SA,Ophir Energy PLC,Premier Oil PLC,Betfair Group Ltd,Seat Pagine Gialle SpA,Paddy Power Betfair PLC,Petrofac Ltd,Eniro AB,Man Group PLC,Paysafe Group Ltd,Polski Koncern Naftowy ORLEN SA,Saipem SpA,Oxurion NV,Tullow Oil PLC,Singulus Technologies AG,Prosafe SE,OCI NV,Darty Ltd,Afren PLC,Altice SA,Nemetschek SE,Fingerprint Cards AB,BG Group Ltd,Aker Solutions ASA,Glencore PLC,Genel Energy Plc,D/S Norden A/S,EI Group PLC,Drax Group PLC,Imagination Technologies Group PLC,GAGFAH SA,Reach PLC,Argenx SE,Cairn Energy PLC,BE Semiconductor Industries NV,FLSmidth & Co A/S,Subsea 7 SA,Delhaize Group SCA,Micronas Semiconductor Holding AG,Meyer Burger Technology AG,DKSH Holding AG,Coca-Cola HBC AG,Neopost SA,Indivior PLC,Cargotec Oyj,Konecranes OYJ,Eurobank Ergasias SA,Mediclinic International PLC,Arnoldo Mondadori Editore SpA,Diebold Nixdorf AG,Promotora de Informaciones SA,Alcatel Lucent SA,REC Silicon ASA,Arcandor AG,Centamin PLC,Vallourec SA,Kenmare Resources PLC,-0.006965366511985117
2015-09-25,Royal Imtech NV,Premier Foods PLC,Dexia SA,National Bank of Greece SA,Premier Oil PLC,Ophir Energy PLC,Singulus Technologies AG,Eniro AB,Polski Koncern Naftowy ORLEN SA,Man Group PLC,Seat Pagine Gialle SpA,Betfair Group Ltd,Paddy Power Betfair PLC,Paysafe Group Ltd,Prosafe SE,OCI NV,Saipem SpA,Petrofac Ltd,Aker Solutions ASA,Darty Ltd,Afren PLC,REC Silicon ASA,Nemetschek SE,Tullow Oil PLC,BG Group Ltd,Oxurion NV,D/S Norden A/S,Delhaize Group SCA,Fingerprint Cards AB,Altice SA,FLSmidth & Co A/S,GAGFAH SA,Neopost SA,EI Group PLC,Subsea 7 SA,Cairn Energy PLC,Imagination Technologies Group PLC,Kenmare Resources PLC,Drax Group PLC,Argenx SE,Coca-Cola HBC AG,Promotora de Informaciones SA,DKSH Holding AG,Diebold Nixdorf AG,Arcandor AG,CGG SA,Indivior PLC,Konecranes OYJ,Genel Energy Plc,Cargotec Oyj,Glencore PLC,Centamin PLC,Vallourec SA,Etablissements Maurel et Prom,SimCorp A/S,Alcatel Lucent SA,Reach PLC,Mediclinic International PLC,Johnston Press PLC,Meyer Burger Technology AG,-0.06751490689090885
2015-10-06,Royal Imtech NV,National Bank of Greece SA,Dexia SA,Ophir Energy PLC,Premier Foods PLC,Paysafe Group Ltd,Premier Oil PLC,Tullow Oil PLC,Aker Solutions ASA,REC Silicon ASA,Prosafe SE,Man Group PLC,Betfair Group Ltd,Petrofac Ltd,Saipem SpA,Polski Koncern Naftowy ORLEN SA,Abengoa SA,D/S Norden A/S,Eniro AB,Paddy Power Betfair PLC,Genel Energy Plc,Subsea 7 SA,OCI NV,Cairn Energy PLC,Singulus Technologies AG,Darty Ltd,BG Group Ltd,Oxurion NV,Drax Group PLC,FLSmidth & Co A/S,Vallourec SA,Ablynx NV,GAGFAH SA,Fingerprint Cards AB,Glencore PLC,Neopost SA,Promotora de Informaciones SA,Nemetschek SE,Diebold Nixdorf AG,DKSH Holding AG,Afren PLC,Delhaize Group SCA,Altice SA,Argenx SE,Indivior PLC,Norsk Hydro ASA,Seat Pagine Gialle SpA,Imagination Technologies Group PLC,Ontex Group NV,Centamin PLC,Seadrill Ltd/old,SimCorp A/S,Chemring Group PLC,Mediclinic International PLC,Etablissements Maurel et Prom,Coca-Cola HBC AG,CGG SA,Konecranes OYJ,Soco International PLC,Ashmore Group PLC,0.07028498873879664
2015-10-15,Royal Imtech NV,Dexia SA,REC Silicon ASA,National Bank of Greece SA,Paysafe Group Ltd,Abengoa SA,Ophir Energy PLC,Fingerprint Cards AB,Singulus Technologies AG,Premier Foods PLC,Eniro AB,Ablynx NV,Tullow Oil PLC,Betfair Group Ltd,Prosafe SE,Nemetschek SE,Polski Koncern Naftowy ORLEN SA,Aker Solutions ASA,Oxurion NV,Chemring Group PLC,D/S Norden A/S,Genel Energy Plc,Banca Popolare dell'Emilia Romagna Scrl,Centamin PLC,Premier Oil PLC,SimCorp A/S,Unione di Banche Italiane S.p.A.,Aryzta AG,Aryzta AG.1,Subsea 7 SA,Saipem SpA,Paddy Power Betfair PLC,Etablissements Maurel et Prom,Cairn Energy PLC,Man Group PLC,FLSmidth & Co A/S,Argenx SE,Drax Group PLC,Eurobank Ergasias SA,Petrofac Ltd,Vallourec SA,Darty Ltd,Kudelski SA,Galapagos NV,Enel SpA,GAGFAH SA,SBM Offshore NV,BG Group Ltd,OCI NV,Soco International PLC,Electrolux AB,Siemens Gamesa Renewable Energy SA,Pharol SGPS SA,Coca-Cola HBC AG,Mediclinic International PLC,Banca Popolare di Milano Scarl,PostNL NV,Akastor ASA,Altice SA,Seat Pagine Gialle SpA,0.017974816676258394
2015-10-26,Royal Imtech NV,REC Silicon ASA,Tullow Oil PLC,Ophir Energy PLC,Paysafe Group Ltd,Prosafe SE,Abengoa SA,National Bank of Greece SA,Aker Solutions ASA,Dexia SA,Ablynx NV,Premier Oil PLC,Genel Energy Plc,Singulus Technologies AG,Vallourec SA,Subsea 7 SA,Oxurion NV,Petrofac Ltd,Fingerprint Cards AB,Banca Popolare dell'Emilia Romagna Scrl,Aryzta AG.1,Aryzta AG,Etablissements Maurel et Prom,Premier Foods PLC,Nemetschek SE,SBM Offshore NV,Galapagos NV,Cairn Energy PLC,Argenx SE,D/S Norden A/S,Eurobank Ergasias SA,Unione di Banche Italiane S.p.A.,Ubisoft Entertainment SA,Betfair Group Ltd,SimCorp A/S,Chemring Group PLC,Polski Koncern Naftowy ORLEN SA,CGG SA,FLSmidth & Co A/S,Akastor ASA,Man Group PLC,Centamin PLC,Eniro AB,Seadrill Ltd/old,BG Group Ltd,Paddy Power Betfair PLC,Saipem SpA,OCI NV,Kudelski SA,Seat Pagine Gialle SpA,Mediclinic International PLC,Soco International PLC,Banca Popolare di Milano Scarl,Darty Ltd,Marfin Investment Group Holdings SA,Hunting PLC,GAGFAH SA,Enel SpA,DKSH Holding AG,Punch Taverns Ltd,0.027653304265028128
2015-11-04,Royal Imtech NV,National Bank of Greece SA,REC Silicon ASA,Eurobank Ergasias SA,Dexia SA,Paysafe Group Ltd,Ophir Energy PLC,Kenmare Resources PLC,Tullow Oil PLC,Abengoa SA,Oxurion NV,Singulus Technologies AG,Ablynx NV,Aker Solutions ASA,Vallourec SA,Subsea 7 SA,Prosafe SE,Aryzta AG,Aryzta AG.1,Banca Popolare dell'Emilia Romagna Scrl,Galapagos NV,Petrofac Ltd,Premier Oil PLC,Betfair Group Ltd,SimCorp A/S,Argenx SE,Chemring Group PLC,Man Group PLC,Nemetschek SE,D/S Norden A/S,Ubisoft Entertainment SA,Genel Energy Plc,Etablissements Maurel et Prom,Cairn Energy PLC,Akastor ASA,Polski Koncern Naftowy ORLEN SA,Paddy Power Betfair PLC,SBM Offshore NV,Unione di Banche Italiane S.p.A.,Premier Foods PLC,Seadrill Ltd/old,FLSmidth & Co A/S,Fingerprint Cards AB,Ocado Group PLC,Darty Ltd,Piraeus Bank SA,Seat Pagine Gialle SpA,Centamin PLC,Saipem SpA,OCI NV,CGG SA,Coca-Cola HBC AG,Kudelski SA,Mediclinic International PLC,Punch Taverns Ltd,Arcandor AG,Nyrstar NV,Elis SA,Banca Popolare di Milano Scarl,Norsk Hydro ASA,0.005125602586884294
2015-11-13,Royal Imtech NV,REC Silicon ASA,Kenmare Resources PLC,Eurobank Ergasias SA,Singulus Technologies AG,Abengoa SA,Oxurion NV,Ophir Energy PLC,National Bank of Greece SA,Paysafe Group Ltd,Dexia SA,Banca Popolare dell'Emilia Romagna Scrl,Ablynx NV,Piraeus Bank SA,Chemring Group PLC,Tullow Oil PLC,Aker Solutions ASA,Prosafe SE,Vallourec SA,Ubisoft Entertainment SA,Galapagos NV,Arcandor AG,Unione di Banche Italiane S.p.A.,SimCorp A/S,Argenx SE,Nemetschek SE,D/S Norden A/S,Subsea 7 SA,Betfair Group Ltd,Polski Koncern Naftowy ORLEN SA,Aryzta AG.1,Aryzta AG,Genel Energy Plc,Petrofac Ltd,Punch Taverns Ltd,Paddy Power Betfair PLC,Marfin Investment Group Holdings SA,Premier Foods PLC,Cairn Energy PLC,Man Group PLC,Ocado Group PLC,Ingenico Group SA,Darty Ltd,Premier Oil PLC,Banca Popolare di Milano Scarl,Akastor ASA,FLSmidth & Co A/S,Seat Pagine Gialle SpA,Etablissements Maurel et Prom,Seadrill Ltd/old,Norsk Hydro ASA,Coca-Cola HBC AG,Nyrstar NV,SBM Offshore NV,Mediclinic International PLC,Enel SpA,Banco Popolare SC,Banco BPM SpA,Elis SA,GAGFAH SA,-0.0483799067164497
2015-11-24,Royal Imtech NV,REC Silicon ASA,Eurobank Ergasias SA,Singulus Technologies AG,Abengoa SA,National Bank of Greece SA,Dexia SA,Oxurion NV,Ophir Energy PLC,Paysafe Group Ltd,Banca Popolare dell'Emilia Romagna Scrl,Vallourec SA,Kenmare Resources PLC,Tullow Oil PLC,Ablynx NV,Punch Taverns Ltd,Aker Solutions ASA,Ubisoft Entertainment SA,Arcandor AG,Chemring Group PLC,Unione di Banche Italiane S.p.A.,Piraeus Bank SA,Prosafe SE,Argenx SE,SimCorp A/S,Galapagos NV,Nemetschek SE,Aryzta AG.1,Aryzta AG,Seat Pagine Gialle SpA,D/S Norden A/S,Paddy Power Betfair PLC,Polski Koncern Naftowy ORLEN SA,Subsea 7 SA,Akastor ASA,Ingenico Group SA,Marfin Investment Group Holdings SA,Banca Popolare di Milano Scarl,Ocado Group PLC,Enel SpA,Cairn Energy PLC,Etablissements Maurel et Prom,Drax Group PLC,Premier Oil PLC,Genel Energy Plc,Man Group PLC,Petrofac Ltd,Betfair Group Ltd,Banco BPM SpA,Banco Popolare SC,Seadrill Ltd/old,Nyrstar NV,Antofagasta PLC,Darty Ltd,Coca-Cola HBC AG,Unicredit SpA,FLSmidth & Co A/S,Mediclinic International PLC,Elis SA,GAGFAH SA,-0.05620333377468626
2015-12-03,Royal Imtech NV,Eurobank Ergasias SA,Piraeus Bank SA,Kenmare Resources PLC,REC Silicon ASA,Abengoa SA,Ophir Energy PLC,Tullow Oil PLC,Banca Popolare dell'Emilia Romagna Scrl,Paysafe Group Ltd,Oxurion NV,Punch Taverns Ltd,Galapagos NV,Ablynx NV,Vallourec SA,Singulus Technologies AG,Unione di Banche Italiane S.p.A.,Chemring Group PLC,Ubisoft Entertainment SA,Aryzta AG,Aryzta AG.1,Arcandor AG,Polski Koncern Naftowy ORLEN SA,Argenx SE,Nemetschek SE,Ocado Group PLC,Aker Solutions ASA,Prosafe SE,D/S Norden A/S,Banca Popolare di Milano Scarl,SimCorp A/S,Subsea 7 SA,Etablissements Maurel et Prom,Marfin Investment Group Holdings SA,Paddy Power Betfair PLC,Coca-Cola HBC AG,Enel SpA,Nyrstar NV,Akastor ASA,Genel Energy Plc,SBM Offshore NV,Darty Ltd,Ingenico Group SA,Banco Popolare SC,Banco BPM SpA,Soco International PLC,B&M European Value Retail SA,Unicredit SpA,Betfair Group Ltd,Seadrill Ltd/old,OPAP SA,Man Group PLC,National Bank of Greece SA,Petrofac Ltd,Elis SA,Diebold Nixdorf AG,FLSmidth & Co A/S,EI Group PLC,GAGFAH SA,DKSH Holding AG,-0.027091294503297936
2015-12-14,Royal Imtech NV,Piraeus Bank SA,Eurobank Ergasias SA,REC Silicon ASA,Kenmare Resources PLC,Oxurion NV,Singulus Technologies AG,Ophir Energy PLC,Banca Popolare dell'Emilia Romagna Scrl,Tullow Oil PLC,Punch Taverns Ltd,Galapagos NV,Ablynx NV,Paysafe Group Ltd,Vallourec SA,Unione di Banche Italiane S.p.A.,Ubisoft Entertainment SA,Chemring Group PLC,D/S Norden A/S,Polski Koncern Naftowy ORLEN SA,Arcandor AG,Nemetschek SE,Ocado Group PLC,Aker Solutions ASA,SimCorp A/S,Banca Popolare di Milano Scarl,Subsea 7 SA,Prosafe SE,Argenx SE,Aryzta AG,Aryzta AG.1,Darty Ltd,Genel Energy Plc,OPAP SA,Banco Popolare SC,Banco BPM SpA,Abengoa SA,Coca-Cola HBC AG,Enel SpA,Akastor ASA,Etablissements Maurel et Prom,Paddy Power Betfair PLC,Eramet,SBM Offshore NV,Unicredit SpA,Ingenico Group SA,Drax Group PLC,Seadrill Ltd/old,Man Group PLC,Norsk Hydro ASA,B&M European Value Retail SA,Marfin Investment Group Holdings SA,Betfair Group Ltd,Diebold Nixdorf AG,FLSmidth & Co A/S,Soco International PLC,Elis SA,GAGFAH SA,DKSH Holding AG,Nyrstar NV,-0.14145910369958495
2015-12-23,Royal Imtech NV,Eurobank Ergasias SA,Piraeus Bank SA,Tullow Oil PLC,REC Silicon ASA,National Bank of Greece SA,Ophir Energy PLC,Banca Popolare dell'Emilia Romagna Scrl,Ablynx NV,Galapagos NV,Singulus Technologies AG,Arcandor AG,Unione di Banche Italiane S.p.A.,Chemring Group PLC,Vallourec SA,Paysafe Group Ltd,Punch Taverns Ltd,Nemetschek SE,Kenmare Resources PLC,D/S Norden A/S,Oxurion NV,Subsea 7 SA,Genel Energy Plc,Aker Solutions ASA,Coca-Cola HBC AG,Ubisoft Entertainment SA,Polski Koncern Naftowy ORLEN SA,SimCorp A/S,Argenx SE,Abengoa SA,Banca Popolare di Milano Scarl,ALTICE EUROPE NV,Banco BPM SpA,Banco Popolare SC,Seadrill Ltd/old,Aryzta AG,Aryzta AG.1,OPAP SA,Etablissements Maurel et Prom,Darty Ltd,Prosafe SE,Enel SpA,Unicredit SpA,Drax Group PLC,Seat Pagine Gialle SpA,Ocado Group PLC,Marfin Investment Group Holdings SA,Alpha Bank AE,Diebold Nixdorf AG,DKSH Holding AG,Ingenico Group SA,B&M European Value Retail SA,Norsk Hydro ASA,SBM Offshore NV,Petrofac Ltd,Stagecoach Group PLC,Paddy Power Betfair PLC,GAGFAH SA,Delta Lloyd NV,Titan Cement Co SA,0.02050989890928567
2016-01-01,Royal Imtech NV,Eurobank Ergasias SA,Piraeus Bank SA,Arcandor AG,National Bank of Greece SA,Kenmare Resources PLC,REC Silicon ASA,Banca Popolare dell'Emilia Romagna Scrl,Vallourec SA,Singulus Technologies AG,Ophir Energy PLC,Unione di Banche Italiane S.p.A.,ALTICE EUROPE NV,Galapagos NV,Ablynx NV,Chemring Group PLC,OPAP SA,Coca-Cola HBC AG,Paysafe Group Ltd,Tullow Oil PLC,Darty Ltd,AVEVA Group PLC,Punch Taverns Ltd,Seat Pagine Gialle SpA,Nemetschek SE,Ubisoft Entertainment SA,Aker Solutions ASA,Argenx SE,Delta Lloyd NV,Banca Popolare di Milano Scarl,Abengoa SA,Oxurion NV,SimCorp A/S,Alpha Bank AE,Unicredit SpA,D/S Norden A/S,Banco Popolare SC,Banco BPM SpA,Ingenico Group SA,Diebold Nixdorf AG,Polski Koncern Naftowy ORLEN SA,Enel SpA,Aryzta AG.1,Aryzta AG,Drax Group PLC,Subsea 7 SA,Elis SA,FLSmidth & Co A/S,Paddy Power Betfair PLC,DKSH Holding AG,Betfair Group Ltd,Ocado Group PLC,Seadrill Ltd/old,SBM Offshore NV,Stagecoach Group PLC,Johnston Press PLC,Titan Cement Co SA,Orange Belgium SA,Eramet,Neopost SA,0.026476269070756592
2016-01-12,Royal Imtech NV,Piraeus Bank SA,Eurobank Ergasias SA,National Bank of Greece SA,Arcandor AG,Kenmare Resources PLC,Vallourec SA,Ophir Energy PLC,Singulus Technologies AG,Banca Popolare dell'Emilia Romagna Scrl,REC Silicon ASA,Unione di Banche Italiane S.p.A.,Galapagos NV,ALTICE EUROPE NV,Ablynx NV,Darty Ltd,Tullow Oil PLC,OPAP SA,Delta Lloyd NV,Chemring Group PLC,Coca-Cola HBC AG,Punch Taverns Ltd,Alpha Bank AE,Argenx SE,Aker Solutions ASA,Seat Pagine Gialle SpA,Ubisoft Entertainment SA,Paysafe Group Ltd,Nemetschek SE,Abengoa SA,SimCorp A/S,Eramet,AVEVA Group PLC,D/S Norden A/S,Polski Koncern Naftowy ORLEN SA,Ingenico Group SA,Diebold Nixdorf AG,Unicredit SpA,Banca Popolare di Milano Scarl,Banco Popolare SC,Banco BPM SpA,Titan Cement Co SA,Aryzta AG,Aryzta AG.1,Oxurion NV,Nyrstar NV,Enel SpA,Drax Group PLC,Subsea 7 SA,Soco International PLC,SBM Offshore NV,DKSH Holding AG,CGG SA,Seadrill Ltd/old,Paddy Power Betfair PLC,Etablissements Maurel et Prom,Ocado Group PLC,Elis SA,FLSmidth & Co A/S,Betfair Group Ltd,-0.09885735234454832
