Date,Stock1,Stock2,Stock3,Stock4,Stock5,Stock6,Stock7,Stock8,Stock9,Stock10,Stock11,Stock12,Stock13,Stock14,Stock15,Stock16,Stock17,Stock18,Stock19,Stock20,Stock21,Stock22,Stock23,Stock24,Stock25,Stock26,Stock27,Stock28,Stock29,Stock30,Stock31,Stock32,Stock33,Stock34,Stock35,Stock36,Stock37,Stock38,Stock39,Stock40,Stock41,Stock42,Stock43,Stock44,Stock45,Stock46,Stock47,Stock48,Stock49,Stock50,Stock51,Stock52,Stock53,Stock54,Stock55,Stock56,Stock57,Stock58,Stock59,Stock60,Returns
2015-06-01,Meyer Burger Technology AG,Dexia SA,CGG SA,Ophir Energy PLC,Premier Foods PLC,Arcandor AG,Promotora de Informaciones SA,Norske Skogindustrier ASA,Reach PLC,Alcatel Lucent SA,Punch Taverns Ltd,Vedanta Resources PLC,Premier Oil PLC,Puma SE,Nutreco NV,Tiscali SpA,Elekta AB,B&M European Value Retail SA,Sopra Steria Group,Centamin PLC,Paysafe Group Ltd,BE Semiconductor Industries NV,Getinge AB,CIMPOR Cimentos de Portugal SGPS SA,Storebrand ASA,Corp Financiera Alba SA,Delhaize Group SCA,Singulus Technologies AG,Marfin Investment Group Holdings SA,Norsk Hydro ASA,Janus Henderson Group PLC,Galapagos NV,Johnston Press PLC,Eurofins Scientific SE,Ratos AB,BG Group Ltd,Tullow Oil PLC,Koninklijke DSM NV,Carlsberg A/S,William Demant Holding A/S,Galp Energia SGPS SA,SSP Group Plc,Etablissements Maurel et Prom,Corbion NV,De La Rue PLC,Neopost SA,Titan Cement Co SA,Telecom Italia Media SpA,OCI NV,Man Group PLC,Sanoma OYJ,Pharol SGPS SA,Dragon Oil PLC,Outotec OYJ,STMicroelectronics NV,YIT OYJ,Kingspan Group PLC,Glanbia PLC,REC Silicon ASA,Diebold Nixdorf AG,-0.02237022045110891
2015-06-10,Meyer Burger Technology AG,Dexia SA,CGG SA,Promotora de Informaciones SA,Ophir Energy PLC,Premier Foods PLC,Arcandor AG,Norske Skogindustrier ASA,Punch Taverns Ltd,Premier Oil PLC,Reach PLC,Alcatel Lucent SA,Vedanta Resources PLC,Nutreco NV,Puma SE,Paysafe Group Ltd,Elekta AB,Tiscali SpA,B&M European Value Retail SA,Singulus Technologies AG,Sopra Steria Group,Getinge AB,BE Semiconductor Industries NV,Centamin PLC,CIMPOR Cimentos de Portugal SGPS SA,Corp Financiera Alba SA,Delhaize Group SCA,Storebrand ASA,Marfin Investment Group Holdings SA,Janus Henderson Group PLC,Galapagos NV,Norsk Hydro ASA,Ratos AB,BG Group Ltd,De La Rue PLC,Tullow Oil PLC,Neopost SA,Johnston Press PLC,Corbion NV,Koninklijke DSM NV,Eurofins Scientific SE,Carlsberg A/S,Dragon Oil PLC,STMicroelectronics NV,Pharol SGPS SA,Etablissements Maurel et Prom,William Demant Holding A/S,Galp Energia SGPS SA,YIT OYJ,Man Group PLC,Telecom Italia Media SpA,Swedish Orphan Biovitrum AB,MLP SE,ams AG,SSP Group Plc,Sanoma OYJ,Glanbia PLC,Outotec OYJ,Società Cattolica di Assicurazioni SCRL,Kingspan Group PLC,-0.03473828043178758
2015-06-19,Meyer Burger Technology AG,Dexia SA,CGG SA,Promotora de Informaciones SA,Premier Foods PLC,Ophir Energy PLC,Arcandor AG,Norske Skogindustrier ASA,Premier Oil PLC,Vedanta Resources PLC,Punch Taverns Ltd,Tiscali SpA,Alcatel Lucent SA,Nutreco NV,B&M European Value Retail SA,Puma SE,Elekta AB,Paysafe Group Ltd,Reach PLC,Centamin PLC,Getinge AB,Sopra Steria Group,BE Semiconductor Industries NV,Galapagos NV,CIMPOR Cimentos de Portugal SGPS SA,Corp Financiera Alba SA,Tullow Oil PLC,Janus Henderson Group PLC,Norsk Hydro ASA,Pharol SGPS SA,STMicroelectronics NV,BG Group Ltd,Ratos AB,Swedish Orphan Biovitrum AB,Storebrand ASA,Neopost SA,Singulus Technologies AG,Marfin Investment Group Holdings SA,Telecom Italia Media SpA,Carlsberg A/S,Dragon Oil PLC,Delhaize Group SCA,Saipem SpA,ams AG,Evraz PLC,Koninklijke DSM NV,Etablissements Maurel et Prom,Piraeus Bank SA,Eurofins Scientific SE,YIT OYJ,Glanbia PLC,Man Group PLC,Galp Energia SGPS SA,Diebold Nixdorf AG,STMicroelectronics NV.1,Corbion NV,Johnston Press PLC,SSP Group Plc,Kingspan Group PLC,Società Cattolica di Assicurazioni SCRL,-0.02390925942950249
2015-06-30,Meyer Burger Technology AG,Dexia SA,Royal Imtech NV,CGG SA,Norske Skogindustrier ASA,Ophir Energy PLC,Promotora de Informaciones SA,Premier Foods PLC,Arcandor AG,Tiscali SpA,Vedanta Resources PLC,Elekta AB,Marfin Investment Group Holdings SA,Piraeus Bank SA,Premier Oil PLC,Corp Financiera Alba SA,Nutreco NV,Puma SE,Getinge AB,Alcatel Lucent SA,Titan Cement Co SA,Singulus Technologies AG,B&M European Value Retail SA,Reach PLC,Centamin PLC,BE Semiconductor Industries NV,Paysafe Group Ltd,Sopra Steria Group,CIMPOR Cimentos de Portugal SGPS SA,Punch Taverns Ltd,STMicroelectronics NV,Janus Henderson Group PLC,Saipem SpA,ams AG,Neopost SA,Ratos AB,Galapagos NV,BG Group Ltd,Johnston Press PLC,Delhaize Group SCA,Carlsberg A/S,Storebrand ASA,Koninklijke DSM NV,Norsk Hydro ASA,Galp Energia SGPS SA,Man Group PLC,ALTICE EUROPE NV,Altice SA,Konecranes OYJ,William Demant Holding A/S,Tullow Oil PLC,Swedish Orphan Biovitrum AB,MLP SE,REC Silicon ASA,STMicroelectronics NV.1,Glanbia PLC,Merlin Properties Socimi SA,Genel Energy Plc,Coca-Cola HBC AG,Dragon Oil PLC,-0.0026505586357163033
2015-07-09,Meyer Burger Technology AG,Dexia SA,CGG SA,Promotora de Informaciones SA,Norske Skogindustrier ASA,Ophir Energy PLC,Premier Oil PLC,Singulus Technologies AG,Elekta AB,Saipem SpA,Tiscali SpA,Vedanta Resources PLC,BG Group Ltd,Puma SE,National Bank of Greece SA,Alcatel Lucent SA,Marfin Investment Group Holdings SA,Paysafe Group Ltd,Sopra Steria Group,Corp Financiera Alba SA,Arcandor AG,Titan Cement Co SA,REC Silicon ASA,Centamin PLC,Man Group PLC,BE Semiconductor Industries NV,Alpha Bank AE,CIMPOR Cimentos de Portugal SGPS SA,Sanoma OYJ,Reach PLC,Royal Imtech NV,Piraeus Bank SA,Konecranes OYJ,Delhaize Group SCA,Tullow Oil PLC,B&M European Value Retail SA,Galp Energia SGPS SA,Janus Henderson Group PLC,Premier Foods PLC,STMicroelectronics NV,Neopost SA,Swedish Orphan Biovitrum AB,Genel Energy Plc,Johnston Press PLC,Norsk Hydro ASA,Glencore PLC,Ratos AB,Drax Group PLC,Evraz PLC,YIT OYJ,Hellenic Telecommunications Organization,SSP Group Plc,Ontex Group NV,D/S Norden A/S,Cairn Energy PLC,APERAM SA,Restaurant Group PLC/The,OCI NV,Carlsberg A/S,Dragon Oil PLC,-0.05742412848747577
2015-07-20,Meyer Burger Technology AG,CGG SA,Dexia SA,Norske Skogindustrier ASA,Promotora de Informaciones SA,Drax Group PLC,Ophir Energy PLC,Vedanta Resources PLC,Saipem SpA,Premier Oil PLC,Arcandor AG,Premier Foods PLC,Singulus Technologies AG,REC Silicon ASA,Tullow Oil PLC,BG Group Ltd,Sopra Steria Group,Alcatel Lucent SA,Centamin PLC,BE Semiconductor Industries NV,Marfin Investment Group Holdings SA,B&M European Value Retail SA,Puma SE,STMicroelectronics NV,Piraeus Bank SA,Elekta AB,YIT OYJ,Delhaize Group SCA,Man Group PLC,Tiscali SpA,Genel Energy Plc,Glencore PLC,Paysafe Group Ltd,KAZ Minerals PLC,National Bank of Greece SA,Titan Cement Co SA,Corp Financiera Alba SA,Alpha Bank AE,D/S Norden A/S,Cairn Energy PLC,CIMPOR Cimentos de Portugal SGPS SA,Galp Energia SGPS SA,Norsk Hydro ASA,Antofagasta PLC,Lonmin PLC,ALTICE EUROPE NV,Altice SA,Janus Henderson Group PLC,APERAM SA,Neopost SA,STMicroelectronics NV.1,Konecranes OYJ,BP PLC,Johnston Press PLC,Evraz PLC,ITV PLC,BHP Group PLC,Sanoma OYJ,Subsea 7 SA,Koninklijke DSM NV,0.058678155124377136
2015-07-29,Meyer Burger Technology AG,Dexia SA,Arcandor AG,CGG SA,Norske Skogindustrier ASA,Promotora de Informaciones SA,Ophir Energy PLC,Drax Group PLC,Premier Oil PLC,Vedanta Resources PLC,Saipem SpA,Premier Foods PLC,BG Group Ltd,Paysafe Group Ltd,Man Group PLC,Elekta AB,Sopra Steria Group,Tiscali SpA,Tullow Oil PLC,Royal Imtech NV,Delhaize Group SCA,Alcatel Lucent SA,Glencore PLC,Piraeus Bank SA,Corp Financiera Alba SA,Marfin Investment Group Holdings SA,YIT OYJ,Singulus Technologies AG,REC Silicon ASA,BE Semiconductor Industries NV,ALTICE EUROPE NV,STMicroelectronics NV,Altice SA,National Bank of Greece SA,D/S Norden A/S,Evraz PLC,Centamin PLC,KAZ Minerals PLC,CIMPOR Cimentos de Portugal SGPS SA,Galp Energia SGPS SA,Antofagasta PLC,B&M European Value Retail SA,Janus Henderson Group PLC,APERAM SA,Cairn Energy PLC,Konecranes OYJ,Neopost SA,Puma SE,Koninklijke DSM NV,Direct Line Insurance Group PLC,Società Cattolica di Assicurazioni SCRL,Norsk Hydro ASA,SIG PLC,Titan Cement Co SA,Alpha Bank AE,BP PLC,Genel Energy Plc,BHP Group PLC,3i Group PLC,DNB ASA,-0.07125459417953946
2015-08-07,Meyer Burger Technology AG,Dexia SA,CGG SA,Norske Skogindustrier ASA,Arcandor AG,Royal Imtech NV,Ophir Energy PLC,Promotora de Informaciones SA,Vedanta Resources PLC,Premier Oil PLC,YIT OYJ,Premier Foods PLC,BE Semiconductor Industries NV,Saipem SpA,BG Group Ltd,Drax Group PLC,Man Group PLC,Evraz PLC,REC Silicon ASA,Tiscali SpA,Tullow Oil PLC,ALTICE EUROPE NV,Altice SA,Delhaize Group SCA,Glencore PLC,Paysafe Group Ltd,Sopra Steria Group,Elekta AB,Alcatel Lucent SA,Singulus Technologies AG,Corp Financiera Alba SA,STMicroelectronics NV,Piraeus Bank SA,National Bank of Greece SA,RCS MediaGroup SpA,KAZ Minerals PLC,ams AG,Cairn Energy PLC,D/S Norden A/S,Janus Henderson Group PLC,Galp Energia SGPS SA,Antofagasta PLC,Neopost SA,Centamin PLC,B&M European Value Retail SA,Genel Energy Plc,Marfin Investment Group Holdings SA,APERAM SA,Koninklijke DSM NV,Konecranes OYJ,CIMPOR Cimentos de Portugal SGPS SA,Ratos AB,BHP Group PLC,STMicroelectronics NV.1,3i Group PLC,Alpha Bank AE,Norsk Hydro ASA,Carlsberg A/S,DNB ASA,Ladbrokes Coral Group Ltd,-0.06577996519310475
2015-08-18,Meyer Burger Technology AG,Dexia SA,Arcandor AG,CGG SA,Ophir Energy PLC,Norske Skogindustrier ASA,Vedanta Resources PLC,Promotora de Informaciones SA,Premier Oil PLC,Petrofac Ltd,Drax Group PLC,BG Group Ltd,BE Semiconductor Industries NV,Saipem SpA,Premier Foods PLC,Sopra Steria Group,Man Group PLC,National Bank of Greece SA,Elekta AB,Evraz PLC,Delhaize Group SCA,ALTICE EUROPE NV,Singulus Technologies AG,Altice SA,Glencore PLC,Alcatel Lucent SA,Tullow Oil PLC,YIT OYJ,Cairn Energy PLC,Janus Henderson Group PLC,RCS MediaGroup SpA,Galp Energia SGPS SA,Corp Financiera Alba SA,Marfin Investment Group Holdings SA,KAZ Minerals PLC,STMicroelectronics NV,BHP Group PLC,REC Silicon ASA,D/S Norden A/S,Centamin PLC,B&M European Value Retail SA,Paysafe Group Ltd,Antofagasta PLC,Polski Koncern Naftowy ORLEN SA,Titan Cement Co SA,Piraeus Bank SA,Ontex Group NV,EI Group PLC,Neopost SA,Nokia OYJ,ams AG,Koninklijke DSM NV,Ratos AB,CIMPOR Cimentos de Portugal SGPS SA,Alpha Bank AE,Ladbrokes Coral Group Ltd,Konecranes OYJ,Puma SE,3i Group PLC,Subsea 7 SA,-0.03213715472488
2015-08-27,Meyer Burger Technology AG,Dexia SA,Ophir Energy PLC,Premier Oil PLC,CGG SA,Norske Skogindustrier ASA,Promotora de Informaciones SA,ALTICE EUROPE NV,Petrofac Ltd,Premier Foods PLC,BG Group Ltd,Drax Group PLC,BE Semiconductor Industries NV,Arcandor AG,Man Group PLC,Vedanta Resources PLC,Singulus Technologies AG,Altice SA,CIMPOR Cimentos de Portugal SGPS SA,Glencore PLC,Evraz PLC,Delhaize Group SCA,Elekta AB,REC Silicon ASA,Janus Henderson Group PLC,Saipem SpA,Cairn Energy PLC,YIT OYJ,Tullow Oil PLC,National Bank of Greece SA,RCS MediaGroup SpA,Alcatel Lucent SA,D/S Norden A/S,Genel Energy Plc,Polski Koncern Naftowy ORLEN SA,Sopra Steria Group,STMicroelectronics NV,Corp Financiera Alba SA,Galp Energia SGPS SA,Tesco PLC,Konecranes OYJ,Ontex Group NV,B&M European Value Retail SA,Ladbrokes Coral Group Ltd,Marfin Investment Group Holdings SA,Coca-Cola HBC AG,Wm Morrison Supermarkets PLC,BHP Group PLC,GN Store Nord A/S,Antofagasta PLC,3i Group PLC,EI Group PLC,Rio Tinto PLC,John Wood Group PLC,ams AG,OCI NV,Norsk Hydro ASA,Schroders PLC,STMicroelectronics NV.1,Paysafe Group Ltd,-0.10458427670574252
2015-09-07,Dexia SA,Premier Oil PLC,Betfair Group Ltd,Ophir Energy PLC,Meyer Burger Technology AG,Man Group PLC,Premier Foods PLC,Paddy Power Betfair PLC,Petrofac Ltd,Arcandor AG,Singulus Technologies AG,Saipem SpA,Tullow Oil PLC,Cairn Energy PLC,D/S Norden A/S,BG Group Ltd,Polski Koncern Naftowy ORLEN SA,REC Silicon ASA,Centamin PLC,OCI NV,EI Group PLC,Genel Energy Plc,Magnora ASA,Paysafe Group Ltd,Altice SA,Promotora de Informaciones SA,Glencore PLC,Delhaize Group SCA,Drax Group PLC,Elekta AB,BE Semiconductor Industries NV,Coca-Cola HBC AG,Reach PLC,Tesco PLC,GAGFAH SA,FLSmidth & Co A/S,Stolt-Nielsen Ltd,Darty Ltd,Ontex Group NV,Booker Group PLC,Corp Financiera Alba SA,Arnoldo Mondadori Editore SpA,Diebold Nixdorf AG,Alcatel Lucent SA,Mediclinic International PLC,Kingfisher PLC,Sopra Steria Group,Konecranes OYJ,Oxurion NV,BP PLC,Janus Henderson Group PLC,Norsk Hydro ASA,IMCD NV,Outotec OYJ,Micronas Semiconductor Holding AG,ALTICE EUROPE NV,DKSH Holding AG,Aker Solutions ASA,Kudelski SA,SIG PLC,0.008140619437604175
2015-09-16,Dexia SA,Premier Foods PLC,National Bank of Greece SA,Ophir Energy PLC,Premier Oil PLC,Betfair Group Ltd,Seat Pagine Gialle SpA,Paddy Power Betfair PLC,Petrofac Ltd,Man Group PLC,Paysafe Group Ltd,Polski Koncern Naftowy ORLEN SA,Saipem SpA,Oxurion NV,Tullow Oil PLC,Singulus Technologies AG,Prosafe SE,OCI NV,Darty Ltd,Altice SA,BG Group Ltd,Aker Solutions ASA,Glencore PLC,Genel Energy Plc,D/S Norden A/S,EI Group PLC,Drax Group PLC,Imagination Technologies Group PLC,GAGFAH SA,Reach PLC,Cairn Energy PLC,BE Semiconductor Industries NV,FLSmidth & Co A/S,Subsea 7 SA,Delhaize Group SCA,Micronas Semiconductor Holding AG,Meyer Burger Technology AG,DKSH Holding AG,Coca-Cola HBC AG,Neopost SA,Indivior PLC,Cargotec Oyj,Konecranes OYJ,Mediclinic International PLC,Arnoldo Mondadori Editore SpA,Diebold Nixdorf AG,Promotora de Informaciones SA,Alcatel Lucent SA,REC Silicon ASA,Arcandor AG,Centamin PLC,Vallourec SA,Kingfisher PLC,Corp Financiera Alba SA,STMicroelectronics NV,SimCorp A/S,B&M European Value Retail SA,Chemring Group PLC,Soco International PLC,Elekta AB,-0.009187388791517247
2015-09-25,Premier Foods PLC,Dexia SA,National Bank of Greece SA,Premier Oil PLC,Ophir Energy PLC,Singulus Technologies AG,Polski Koncern Naftowy ORLEN SA,Man Group PLC,Seat Pagine Gialle SpA,Betfair Group Ltd,Paddy Power Betfair PLC,Paysafe Group Ltd,Prosafe SE,OCI NV,Saipem SpA,Petrofac Ltd,Aker Solutions ASA,Darty Ltd,REC Silicon ASA,Tullow Oil PLC,BG Group Ltd,Oxurion NV,D/S Norden A/S,Delhaize Group SCA,Altice SA,FLSmidth & Co A/S,GAGFAH SA,Neopost SA,EI Group PLC,Subsea 7 SA,Cairn Energy PLC,Imagination Technologies Group PLC,Drax Group PLC,Coca-Cola HBC AG,Promotora de Informaciones SA,DKSH Holding AG,Diebold Nixdorf AG,Arcandor AG,CGG SA,Indivior PLC,Konecranes OYJ,Genel Energy Plc,Cargotec Oyj,Glencore PLC,Centamin PLC,Vallourec SA,Etablissements Maurel et Prom,SimCorp A/S,Alcatel Lucent SA,Reach PLC,Mediclinic International PLC,Meyer Burger Technology AG,Elekta AB,Stolt-Nielsen Ltd,Micronas Semiconductor Holding AG,Norsk Hydro ASA,Tomra Systems ASA,Sopra Steria Group,Kingfisher PLC,Chemring Group PLC,-0.06346373799601068
2015-10-06,National Bank of Greece SA,Dexia SA,Ophir Energy PLC,Premier Foods PLC,Paysafe Group Ltd,Premier Oil PLC,Tullow Oil PLC,Aker Solutions ASA,REC Silicon ASA,Prosafe SE,Man Group PLC,Betfair Group Ltd,Petrofac Ltd,Saipem SpA,Polski Koncern Naftowy ORLEN SA,D/S Norden A/S,Paddy Power Betfair PLC,Genel Energy Plc,Subsea 7 SA,OCI NV,Cairn Energy PLC,Singulus Technologies AG,Darty Ltd,BG Group Ltd,Oxurion NV,Drax Group PLC,FLSmidth & Co A/S,Vallourec SA,GAGFAH SA,Glencore PLC,Neopost SA,Promotora de Informaciones SA,Diebold Nixdorf AG,DKSH Holding AG,Delhaize Group SCA,Altice SA,Indivior PLC,Norsk Hydro ASA,Seat Pagine Gialle SpA,Imagination Technologies Group PLC,Ontex Group NV,Centamin PLC,Seadrill Ltd/old,SimCorp A/S,Chemring Group PLC,Mediclinic International PLC,Etablissements Maurel et Prom,Coca-Cola HBC AG,CGG SA,Konecranes OYJ,Soco International PLC,Ashmore Group PLC,J Sainsbury PLC,Nyrstar NV,Wm Morrison Supermarkets PLC,BP PLC,EI Group PLC,Eramet,Direct Line Insurance Group PLC,Reach PLC,0.0759920575891472
2015-10-15,Dexia SA,REC Silicon ASA,National Bank of Greece SA,Paysafe Group Ltd,Ophir Energy PLC,Singulus Technologies AG,Premier Foods PLC,Tullow Oil PLC,Betfair Group Ltd,Prosafe SE,Polski Koncern Naftowy ORLEN SA,Aker Solutions ASA,Oxurion NV,Chemring Group PLC,D/S Norden A/S,Genel Energy Plc,Centamin PLC,Premier Oil PLC,SimCorp A/S,Aryzta AG,Aryzta AG.1,Subsea 7 SA,Saipem SpA,Paddy Power Betfair PLC,Etablissements Maurel et Prom,Cairn Energy PLC,Man Group PLC,FLSmidth & Co A/S,Drax Group PLC,Petrofac Ltd,Vallourec SA,Darty Ltd,Kudelski SA,Galapagos NV,GAGFAH SA,SBM Offshore NV,BG Group Ltd,OCI NV,Soco International PLC,Coca-Cola HBC AG,Mediclinic International PLC,Akastor ASA,Altice SA,Seat Pagine Gialle SpA,Punch Taverns Ltd,Imagination Technologies Group PLC,DKSH Holding AG,Seadrill Ltd/old,Ubisoft Entertainment SA,EI Group PLC,Dechra Pharmaceuticals PLC,Petropavlovsk PLC,Konecranes OYJ,CGG SA,Thomas Cook Group PLC,Ontex Group NV,Direct Line Insurance Group PLC,Indivior PLC,Orange Belgium SA,Rexam Ltd,0.0207158562170428
2015-10-26,REC Silicon ASA,Tullow Oil PLC,Ophir Energy PLC,Paysafe Group Ltd,Prosafe SE,National Bank of Greece SA,Aker Solutions ASA,Dexia SA,Premier Oil PLC,Genel Energy Plc,Singulus Technologies AG,Vallourec SA,Subsea 7 SA,Oxurion NV,Petrofac Ltd,Aryzta AG.1,Aryzta AG,Etablissements Maurel et Prom,Premier Foods PLC,SBM Offshore NV,Galapagos NV,Cairn Energy PLC,D/S Norden A/S,Ubisoft Entertainment SA,Betfair Group Ltd,SimCorp A/S,Chemring Group PLC,Polski Koncern Naftowy ORLEN SA,CGG SA,FLSmidth & Co A/S,Akastor ASA,Man Group PLC,Centamin PLC,Seadrill Ltd/old,BG Group Ltd,Paddy Power Betfair PLC,Saipem SpA,OCI NV,Kudelski SA,Seat Pagine Gialle SpA,Mediclinic International PLC,Soco International PLC,Darty Ltd,Hunting PLC,GAGFAH SA,DKSH Holding AG,Punch Taverns Ltd,Norsk Hydro ASA,Drax Group PLC,Coca-Cola HBC AG,Diebold Nixdorf AG,Nyrstar NV,Ocado Group PLC,Eramet,Konecranes OYJ,Imagination Technologies Group PLC,Technip SA,Altice SA,Aker BP ASA,OPAP SA,0.007121958033879881
2015-11-04,National Bank of Greece SA,REC Silicon ASA,Dexia SA,Paysafe Group Ltd,Ophir Energy PLC,Tullow Oil PLC,Oxurion NV,Singulus Technologies AG,Aker Solutions ASA,Vallourec SA,Subsea 7 SA,Prosafe SE,Aryzta AG.1,Aryzta AG,Galapagos NV,Petrofac Ltd,Premier Oil PLC,Betfair Group Ltd,SimCorp A/S,Chemring Group PLC,Man Group PLC,D/S Norden A/S,Ubisoft Entertainment SA,Genel Energy Plc,Etablissements Maurel et Prom,Cairn Energy PLC,Akastor ASA,Polski Koncern Naftowy ORLEN SA,Paddy Power Betfair PLC,SBM Offshore NV,Premier Foods PLC,Seadrill Ltd/old,FLSmidth & Co A/S,Ocado Group PLC,Darty Ltd,Seat Pagine Gialle SpA,Centamin PLC,Saipem SpA,OCI NV,CGG SA,Coca-Cola HBC AG,Kudelski SA,Mediclinic International PLC,Punch Taverns Ltd,Arcandor AG,Nyrstar NV,Elis SA,Norsk Hydro ASA,Drax Group PLC,BG Group Ltd,GAGFAH SA,DKSH Holding AG,Diebold Nixdorf AG,Imagination Technologies Group PLC,Soco International PLC,Thomas Cook Group PLC,Orange Belgium SA,B&M European Value Retail SA,OPAP SA,Eramet,-0.0034745118362929654
2015-11-13,REC Silicon ASA,Singulus Technologies AG,Oxurion NV,Ophir Energy PLC,National Bank of Greece SA,Paysafe Group Ltd,Dexia SA,Chemring Group PLC,Tullow Oil PLC,Aker Solutions ASA,Prosafe SE,Vallourec SA,Ubisoft Entertainment SA,Galapagos NV,Arcandor AG,SimCorp A/S,D/S Norden A/S,Subsea 7 SA,Betfair Group Ltd,Polski Koncern Naftowy ORLEN SA,Aryzta AG,Aryzta AG.1,Genel Energy Plc,Petrofac Ltd,Punch Taverns Ltd,Paddy Power Betfair PLC,Premier Foods PLC,Cairn Energy PLC,Man Group PLC,Ocado Group PLC,Darty Ltd,Premier Oil PLC,Akastor ASA,FLSmidth & Co A/S,Seat Pagine Gialle SpA,Etablissements Maurel et Prom,Seadrill Ltd/old,Norsk Hydro ASA,Coca-Cola HBC AG,Nyrstar NV,SBM Offshore NV,Mediclinic International PLC,Elis SA,GAGFAH SA,BG Group Ltd,Orange Belgium SA,EI Group PLC,Konecranes OYJ,Soco International PLC,OCI NV,Thomas Cook Group PLC,Diebold Nixdorf AG,Imagination Technologies Group PLC,CGG SA,Saipem SpA,Drax Group PLC,DKSH Holding AG,OPAP SA,Rockwool International A/S,B&M European Value Retail SA,-0.03750945795465481
2015-11-24,REC Silicon ASA,Singulus Technologies AG,National Bank of Greece SA,Dexia SA,Oxurion NV,Ophir Energy PLC,Paysafe Group Ltd,Vallourec SA,Tullow Oil PLC,Punch Taverns Ltd,Aker Solutions ASA,Ubisoft Entertainment SA,Arcandor AG,Chemring Group PLC,Prosafe SE,SimCorp A/S,Galapagos NV,Aryzta AG.1,Aryzta AG,Seat Pagine Gialle SpA,D/S Norden A/S,Paddy Power Betfair PLC,Polski Koncern Naftowy ORLEN SA,Subsea 7 SA,Akastor ASA,Ocado Group PLC,Cairn Energy PLC,Etablissements Maurel et Prom,Drax Group PLC,Premier Oil PLC,Genel Energy Plc,Man Group PLC,Petrofac Ltd,Betfair Group Ltd,Seadrill Ltd/old,Nyrstar NV,Darty Ltd,Coca-Cola HBC AG,FLSmidth & Co A/S,Mediclinic International PLC,Elis SA,GAGFAH SA,Norsk Hydro ASA,BG Group Ltd,SBM Offshore NV,Imagination Technologies Group PLC,Konecranes OYJ,DKSH Holding AG,OPAP SA,B&M European Value Retail SA,EI Group PLC,Diebold Nixdorf AG,Rockwool International A/S,Soco International PLC,Saipem SpA,Orange Belgium SA,Thomas Cook Group PLC,Premier Foods PLC,CGG SA,Cable & Wireless Communications Ltd/Old,-0.015242527605673345
2015-12-03,REC Silicon ASA,Ophir Energy PLC,Tullow Oil PLC,Paysafe Group Ltd,Oxurion NV,Punch Taverns Ltd,Galapagos NV,Vallourec SA,Singulus Technologies AG,Chemring Group PLC,Ubisoft Entertainment SA,Aryzta AG,Aryzta AG.1,Arcandor AG,Polski Koncern Naftowy ORLEN SA,Ocado Group PLC,Aker Solutions ASA,Prosafe SE,D/S Norden A/S,SimCorp A/S,Subsea 7 SA,Etablissements Maurel et Prom,Paddy Power Betfair PLC,Coca-Cola HBC AG,Nyrstar NV,Akastor ASA,Genel Energy Plc,SBM Offshore NV,Darty Ltd,Soco International PLC,B&M European Value Retail SA,Betfair Group Ltd,Seadrill Ltd/old,OPAP SA,Man Group PLC,National Bank of Greece SA,Petrofac Ltd,Elis SA,Diebold Nixdorf AG,FLSmidth & Co A/S,EI Group PLC,GAGFAH SA,DKSH Holding AG,Konecranes OYJ,BG Group Ltd,Premier Oil PLC,Mediclinic International PLC,Eramet,Norsk Hydro ASA,Drax Group PLC,Imagination Technologies Group PLC,Cairn Energy PLC,CGG SA,Rockwool International A/S,Seat Pagine Gialle SpA,Serco Group PLC,Cable & Wireless Communications Ltd/Old,Kudelski SA,Saipem SpA,Alcatel Lucent SA,0.0017679157726833749
2015-12-14,REC Silicon ASA,Oxurion NV,Singulus Technologies AG,Ophir Energy PLC,Tullow Oil PLC,Punch Taverns Ltd,Galapagos NV,Paysafe Group Ltd,Vallourec SA,Ubisoft Entertainment SA,Chemring Group PLC,D/S Norden A/S,Polski Koncern Naftowy ORLEN SA,Arcandor AG,Ocado Group PLC,Aker Solutions ASA,SimCorp A/S,Subsea 7 SA,Prosafe SE,Aryzta AG,Aryzta AG.1,Darty Ltd,Genel Energy Plc,OPAP SA,Coca-Cola HBC AG,Akastor ASA,Etablissements Maurel et Prom,Paddy Power Betfair PLC,Eramet,SBM Offshore NV,Drax Group PLC,Seadrill Ltd/old,Man Group PLC,Norsk Hydro ASA,B&M European Value Retail SA,Betfair Group Ltd,Diebold Nixdorf AG,FLSmidth & Co A/S,Soco International PLC,Elis SA,GAGFAH SA,DKSH Holding AG,Nyrstar NV,Neopost SA,Petrofac Ltd,ALTICE EUROPE NV,EI Group PLC,BG Group Ltd,Rockwool International A/S,Mediclinic International PLC,CGG SA,Konecranes OYJ,Cable & Wireless Communications Ltd/Old,Alcatel Lucent SA,Cobham PLC,Altice SA,Kudelski SA,Orange Belgium SA,BBA Aviation PLC,Meggitt PLC,-0.10465378896166087
